Name,Member Number,Class,5%,35%,Mean,65%,95%,Low Place,Mid Place,High Place,Actual Percent,Actual Place
Brantley Merriam,A124472,GM,89.25035064851934,92.02339341769623,94.56426911703771,97.56947895605002,100.3425217252269,23,9,2,91.75765342541557,11
Hwansik Kim,A86278,GM,88.99904958332895,91.22946147484318,93.45475972375445,95.69028525787162,97.92069714938584,30,12,7,91.4597148639538,13
Tyler Meisenheimer,A100099,GM,88.57734801105511,91.58613586982344,93.57706328691752,97.60371158736011,100.61249944612844,30,11,2,88.20480990264036,27
Jared Clanton,A130247,GM,88.47032453885508,90.81987323523202,93.29556653214384,95.51897062798592,97.86851932436285,34,12,7,82.96882859232694,52
Scott Rader,A83744,GM,88.44259004148388,90.43496198905088,92.31878333897998,94.41970588418484,96.41207783175182,40,19,9,88.50697726837815,26
Garran Singleton,A95225,GM,88.07082854099176,90.87225012748372,93.55277046360771,96.47509330046768,99.27651488695966,30,11,6,93.84201361406951,5
Hunter Constantine,A114729,GM,87.98130840161261,90.05364075414164,91.95603691384399,94.19830545919974,96.27063781172879,41,22,9,83.91323935194728,50
Jedidiah Morgan,A139407,M,87.84371846011224,90.07378981876835,91.67155982757879,94.53393253608056,96.76400389473666,42,22,9,86.73602300793428,35
Randall Towles,L5116,GM,87.74623437448658,89.72762040802776,91.72444478827295,93.6903924751101,95.6717785086513,43,22,10,88.59341178154033,25
Isaac Lockwood,A106174,GM,87.70650921511951,89.92931847208577,92.05181850916716,94.37493698601823,96.59774624298446,41,22,9,85.3428669743095,40
Phil Strader,RD5,GM,87.31989675319801,89.56621245298535,91.81070404765671,94.05884385256002,96.30515955234735,44,22,9,81.29931162614157,65
Sean Griffith,A109664,GM,86.95049729913987,89.96690615551573,93.19447318594159,95.99972386826747,99.01613272464337,39,13,7,90.18441842666043,18
Nick Walden,A104588,GM,86.47266565731947,88.73336177208824,90.9131657576947,93.25475400162576,95.51545011639452,51,26,13,87.57901755366376,30
Joshua (carde b) Cardenas,A134400,GM,86.12014591462453,88.56334329865123,90.94013403632965,93.44973806670468,95.89293545073139,52,26,12,87.60767890233036,29
Brian Giovannini,A81371,M,86.02342911193239,88.67214366935744,90.30485178938108,93.96957278420756,96.61828734163261,52,29,9,86.08742164455177,37
Ryan Flowers,B87,GM,85.66647499363896,88.01409455615573,89.3282990398021,92.70933368118924,95.056953243706,58,33,15,87.41764388538127,31
Jonathan Tran,A122842,M,84.79503584295529,87.34341753717673,89.3686491561643,92.44018092561961,94.98856261984105,62,33,17,82.36226688162014,57
Lane Gries,A98625,GM,84.65004962801397,87.81315824394376,91.2623480097444,94.1393754758033,97.30248409173308,52,24,9,90.69760543358346,17
Tanner Wright,TY136419,M,84.64336562028969,87.6821607315626,90.21030815860362,93.75975095410843,96.79854606538133,57,29,9,86.02614069012724,38
Bo Gibbons,TY86409,M,83.98640022092059,86.69452053507028,89.02952189983935,92.11076116336966,94.81888147751935,67,33,21,75.59488932652317,125
Jack Brown,FY110979,A,83.93348385855013,87.47521361427341,89.42316497992121,94.55867312571995,98.10040288144322,61,33,9,83.52013988551826,51
Shannon Smith,L3936,GM,83.80620367169452,86.92256741582115,90.05223271117985,93.15529490407442,96.27165864820107,60,29,13,69.76844711267647,196
Lee Weinstein,A111995,GM,83.5021466565289,86.97885617190614,90.27155336643253,93.93227520266062,97.40898471803786,58,29,9,84.73435389353162,42
Andy Walker,TY94240,M,83.3773466367086,86.37827564458958,88.83469676102591,92.38013366035156,95.38106266823254,71,34,17,79.97897066114913,76
Sean Kellejian,A111377,GM,83.08856059035506,85.9301262251067,88.70777176019374,91.61325749461001,94.45482312936167,76,34,22,81.20283081115976,66
Michael Seeklander,TY30288,U,83.02701797726138,86.90899489419603,89.04408219851008,94.67294872806534,98.554925645,66,33,9,87.70986388674689,28
Kevin Leonhardt,TY80296,M,82.97367604102975,85.40292328351164,87.78034033087161,90.26141776847547,92.69066501095739,81,42,29,84.3935270625001,46
scott brown,TY107190,U,82.91798746532626,86.50425044135804,89.11131279510134,93.67677639342156,97.26303936945332,67,33,10,91.40360379876309,14
