Name,Member Number,Class,5%,35%,Mean,65%,95%,Low Place,Mid Place,High Place,Actual Percent,Actual Place
Joshua Dawson,A114861,M,74.58768455438076,78.79351847051201,83.23809567109431,87.20518630277454,91.41102021890578,137,76,47,74.87505553523634,130
Tony Mazza,A77602,M,74.31931256118699,78.64473181547633,81.86686322113911,87.29557032405499,91.62098957834434,147,93,46,73.32787035771963,152
Todd Sindelar,TY28555,GM,74.28031247655156,78.58418711839228,82.96364019040887,87.19193640207374,91.49581104391447,139,80,47,77.91738176943436,95
Brian Levy,TY84373,M,74.19375573922329,78.636937947658,82.69603819976788,87.52330236452738,91.9664845729621,143,83,41,73.96630854515456,145
Drew Maruski,A134934,M,73.99625671280045,78.10575963425397,81.85947553721627,86.32476547716102,90.43426839861455,151,93,51,74.55305379571297,134
Katon Bingham,A124172,M,73.88721964557247,78.01892477418131,81.93839032039098,86.28233503139899,90.41404016000784,151,93,51,77.38006722942686,108
Allan Webster,TY96532,M,73.77377187049198,77.971319523069,81.30104898579455,86.366414828223,90.56396248080001,155,101,51,73.7141828859751,147
Morgan Gunnell,A126740,GM,73.53804693236144,78.05334352316183,81.11194218858701,87.08393670476255,91.59923329556294,155,102,47,84.53095369326086,44
Paul Felker,TY107123,M,73.29870577972444,77.58761219835941,81.452456728909,86.16542503562934,90.4543314542643,155,100,51,73.29912110936814,153
Josh Stone,A116865,M,73.21165975100585,77.22852031217442,81.25983724730719,85.26224143451158,89.27910199568015,159,101,58,73.480855319843,150
Jake Mansfield,A101123,A,73.10220784545207,77.69408969063619,81.15350638714936,86.87785338100441,91.46973522618853,156,102,49,78.60808813220612,91
Ashley Robertson,A79003,GM,73.07190906576932,77.19195693664949,81.51474599516905,85.43205267840987,89.55210054929005,157,98,56,72.61629379971848,161
Joseph White,A97335,A,72.93686445175436,77.05470322086295,80.59866036978556,85.29038075908014,89.40821952818874,162,108,58,69.79650670470392,194
Ryan Bays,L5095,M,72.91967220183308,76.74520756677997,80.34865525827757,84.39627829667371,88.22181366162059,165,108,65,75.19479068400247,129
Zach Petzoldt,L5071,M,72.84841810540617,77.16834794402901,81.49347731134024,85.8082076212747,90.12813745989754,157,98,53,80.05185646033368,74
Peter Woolard,A133047,M,72.66455180194657,76.98274021772139,81.25486469856692,85.61911704927098,89.9373054650458,160,101,55,77.66772218983076,101
Joe Garcia,A86033,M,72.63752294007544,77.01657141549435,80.80911128003599,85.77466836633218,90.15371684175109,161,104,53,67.05782818214807,224
Dustin Potter,FY97290,A,72.59725279048614,76.71337938494281,79.84944497659326,84.94563257385614,89.06175916831283,165,112,61,73.0484585235145,155
Lee Nuguit,A83270,A,72.5115646916157,77.18913365001485,80.26958409060254,86.54427156681314,91.2218405252123,163,108,51,75.81704372915488,123
Jeff Slusser,A76095,M,72.25662098383556,76.41769068355501,80.57430370512557,84.73983008299388,88.90089978271331,165,108,61,77.63520402798655,102
Andrew Capozzi,TY92671,A,72.21609565333351,76.59409210815886,80.16448162850321,85.35008501780955,89.7280814726349,165,110,57,71.47458741384818,173
Ron Francisco,A35324,GM,72.11072602836582,76.28340954358771,80.67692022677943,84.62877657403148,88.80146008925335,165,106,61,79.25843404309259,83
Jake Scheuch,A108448,A,72.0820431142515,76.47577757413173,79.9313512568192,85.26324649389214,89.65698095377236,165,112,58,70.63957385584048,182
Micha McLain,A130958,A,72.05352109600469,76.33296482577316,80.09250058087972,84.8918522853101,89.17129601507855,165,110,61,79.37475026972568,81
Zuoming Zheng,L5295,M,72.00270158659556,76.25468711294153,80.18353534702655,84.75865816563343,89.01064369197941,165,110,61,74.39146447506833,138
Rachel Harper,L4667,M,71.52085381173585,75.88685178542445,79.4625108058756,84.61884773280171,88.98484570649032,172,115,61,67.63490471057271,220
Ian Zacher,TY81825,M,71.24318813470232,75.76396544881516,80.32557499991584,84.8055200770408,89.32629739115362,166,108,61,0.0,490
Chase Rains,A106099,M,70.95807007311515,75.42247487129899,79.47544153408543,84.35128446766666,88.81568926585051,173,115,65,69.90338363980443,192
Mark Bradley,TY35490,M,70.81129191310083,75.14523258877509,79.27954863152831,83.8131139401236,88.14705461579786,177,118,69,68.33383553568628,212
Alexandru Davidovici,A120293,M,70.2623930452901,75.0339982205205,80.30871893793058,84.57720857098136,89.34881374621179,172,108,62,72.86471752364395,158
Donovan Stettner,A116463,M,70.2010709214019,74.71835854183443,79.28445815752262,83.75293378269959,88.27022140313214,179,118,69,74.86630614094678,131
Jonathan Naugle,A134288,A,70.08505288971044,74.61263326222293,77.26491854779671,83.66779400724792,88.19537437976041,182,135,70,67.31344084154503,223
Luther Hyslop,A130712,M,70.00879569480642,74.6599514625692,78.38305248759902,83.96226299809472,88.61341876585749,180,126,69,73.86479101610585,146
Matt Hopkins,L4896,GM,70.00324837960513,74.16563059799242,78.73244417767545,82.49039503476699,86.65277725315428,180,122,86,81.49628802354317,62
Sam Knapp,A137847,A,69.94505282826249,74.4802304386046,78.32318437463609,83.55058565928877,88.08576326963087,180,127,72,72.98904279677481,156
Alecia Russell,TY104195,M,69.78156296547284,74.23656508211074,78.32762234485435,83.14656931538651,87.60157143202441,180,127,79,74.20969003080309,140
Hal Ko,A107805,M,69.68774701494421,74.11702671171645,78.38935279731314,82.97558610526093,87.40486580203316,180,126,80,77.48083943573293,105
Luke Faust,TY112568,A,69.45256156490693,74.34927748868043,77.31020648420002,84.14270933622743,89.03942526000093,184,135,67,76.5401385480854,116
Kyle Konopa,A107915,M,69.41868105830662,73.90387223319529,77.49890441571297,82.87425458297264,87.35944575786131,185,134,80,71.10134190955172,179
James Yeom,TY71640,M,69.34388741338316,73.97759880896663,78.01558400387427,83.24502160013358,87.87873299571707,182,132,76,75.5413521133655,126
Daniel Feltyberger,A110177,M,69.24602966710076,74.01136818870059,78.10771568371551,83.54204523190027,88.30738375350012,182,131,72,64.86941719663083,254
Lafe Kunkel,L5171,M,69.1448042805658,73.72497001677944,78.49073422527428,82.8853014892067,87.46546722542034,182,125,80,77.13213268467702,110
Jeff Rockwell,A99506,M,69.11465715498402,73.66250419506342,77.56457425842488,82.75819827522221,87.30604531530162,187,134,83,69.21435306528397,203
Nathan Corr,A110804,B,68.89113307709216,73.53766658282619,76.9686536319905,82.83073359429424,87.47726710002829,190,137,80,75.40730027794348,128
Marc Cuslidge,L5369,A,68.81666383701469,73.21820322754168,76.56536378296501,82.02128200859565,86.42282139912261,192,137,92,72.24538435971233,164
Casey Reed,L5371,U,68.81206608526827,79.4431572851773,85.29025744512728,100.70533968499538,111.33643088490443,132,58,1,87.09478159152604,34
Hunter Eversole,TY134565,M,68.72746718637052,73.6099580772941,77.18090686943569,83.37493985914124,88.25743075006481,190,136,76,77.87328735993381,96
Robert Hilfiker,A58687,M,68.70101751874977,72.96703208260223,77.44917818428814,81.49906121030719,85.76507577415965,190,134,98,72.70090023454985,160
Dennis Tran,A138127,A,68.69623495386642,73.56665499495243,77.17526532871051,83.30749507712447,88.17791511821046,190,136,76,77.07624281446053,111
Nestor Laserna,TY42928,A,68.58047739584052,73.18246376051837,77.13794610988069,82.3864364898741,86.98842285455197,190,136,87,69.92265936348005,191
Stephen Corson,TY134065,A,68.48978744283791,72.92333358305,77.8435142876451,81.79042586347417,86.22397200368626,190,132,94,70.0841611474331,189
Dave del rosario,A127768,M,68.39507915201027,73.09141584094024,76.9649724139995,82.4840892188002,87.18042590773018,192,137,86,67.40902736036965,221
Russ Pope,A114796,M,67.92068309861709,72.5516699749129,76.45674775655749,81.81364372750454,86.44463060380035,200,138,93,67.3245061552073,222
Brad Mckiernan,A59267,M,67.8272008277284,71.72317775988427,75.80274576132939,79.515131624196,83.41110855635186,205,147,115,72.18370579498996,165
Rory Crawford,A123317,A,67.82358065068249,72.36162201717372,75.86193854756074,81.43770475015614,85.97574611664736,203,146,100,73.20105929190069,154
David Marton,TY91756,A,67.7190351603482,72.3970970276959,75.77680389422352,81.75322076239132,86.43128262973903,204,147,94,65.13942622516443,249
Jonathan Gilbert,A101455,M,67.51685353692432,72.280540149834,76.91786889265404,81.80791337565334,86.57159998856302,198,137,93,76.61978012766248,114
Paul Clark jr,L4730,M,67.4570416788582,72.27360075789434,78.47421519248397,81.90671891596661,86.72327799500275,190,126,93,76.37623724186248,118
Aaron Frost,A100589,A,67.37590357595286,72.17599672790607,76.45428817432487,81.77618303181247,86.57627618376567,201,138,94,78.64690070335442,90
Steve Dittmann,TY80590,M,67.36285225463607,71.67649394926818,75.7327105213871,80.30377733853241,84.61741903316454,206,147,108,71.15657192868203,177
Ben Berling,A122751,M,67.27001779430712,71.89591819864056,76.07921031867954,81.14771900730742,85.77361941164085,204,143,102,70.7975729597119,180
Andy Dang,A139747,B,67.23989505452612,72.22296196166018,75.57956747112755,82.1890957759283,87.17216268306235,204,149,91,67.69017288854397,219
Thomas Howard,L3232,M,66.76053212964182,71.67657695331809,77.00044368527577,81.50866660067064,86.42471142434691,201,137,98,71.19797570010621,176
Dyami Isely,A117077,B,66.43101234325916,71.32461405889322,74.32953540997495,81.11181749016137,86.00541920579543,217,161,102,77.58780998017228,104
Samir Patel,B97,GM,66.25475111129064,71.0121174242591,75.3013047282205,80.52685005019605,85.2842163631645,213,153,108,73.55716597172179,149
John Morgan,A57282,M,66.07400846584456,70.73599792441705,75.35250771543505,80.05997684156205,84.72196630013454,214,153,110,64.02574200111181,263
Jon Khouri,A83629,A,65.94520243638513,70.98281361324048,74.8439883972881,81.05803596695121,86.09564714380656,217,158,102,77.59803306671392,103
Cody George,A127310,A,65.83281834063428,70.43544071309333,75.2026689574369,79.64068545801138,84.24330783047041,217,155,112,71.64319550569554,170
Trent Miller,TY125375,A,65.82421671117969,70.66282198363145,74.42595064300845,80.340032528535,85.17863780098676,221,160,108,75.88242098087852,121
Jon-Luc Ruben,TY80501,A,65.81571757367205,70.40249176474185,74.55687340452532,79.57604014688143,84.1628143379512,222,159,114,69.64630508842961,199
Heath Krier,A124027,M,65.53116054994332,70.40503788622595,75.34467030098419,80.15279255879119,85.02666989507381,217,153,110,68.9718880143139,204
Joe Adams,A128439,M,65.20969693736899,69.89066344718336,72.46519502758126,79.2525964668121,83.93356297662646,237,176,118,77.82272571559065,98
Skyler Davis,A146835,B,65.19394075679497,70.27555742106465,74.07787874314052,80.43879074960405,85.52040741387373,227,164,108,77.71068029853967,100
TreVon Barber,A102687,M,65.04946392473609,69.89495235409187,74.83770616712854,79.58592921280342,84.4314176421592,224,158,113,74.2551826386028,139
Denny Carter,A60752,M,64.51392470040877,69.73244970885567,74.41842974291025,80.16949972574947,85.38802473419639,227,160,110,71.96844260880091,167
Van Lam,TY131349,B,64.16253584478144,68.792540913331,72.84677523687871,78.0525510504301,82.68255611897966,242,172,131,58.588649559779974,333
Tom Carlson,TY75573,M,64.04989475860341,69.05189246229644,73.38195852615334,79.05588786968248,84.05788557337547,237,168,120,68.65095333086255,209
Gary Spikowski,A108215,B,63.970403747439356,68.80212104197795,72.4732546363007,78.46555563105517,83.29727292559377,246,176,126,75.8878809485711,120
Stephen Tomilson,TY123292,A,63.809486788468796,68.8151447875714,72.93167974801588,78.82646078577662,83.83211878487924,241,170,122,70.16574797690758,188
Roy Stedman,L3082,M,63.694235969024845,68.32771427298624,73.6340038439869,77.59467088090902,82.22814918487043,239,168,134,74.74874641420763,132
Charles Kil,TY136463,A,63.59121977128688,68.10217980652726,72.08281932514919,77.12409987700805,81.63505991224842,251,178,136,64.35746920752908,258
Derek Chen,L5558,A,63.54859017521668,68.5903672945642,73.68396869929742,78.67392153325926,83.71569865260679,237,168,123,68.77902856209404,205
John Lohlun,A101785,M,63.48304523547914,67.97985938872999,72.1804001056983,76.97348769523168,81.47030184848253,251,177,137,64.86247548101176,255
Sheila Brey,TY5892,A,63.46738264888556,68.08503033628519,72.22095914575655,77.32032571108441,81.93797339848403,251,177,135,65.09137644547164,251
Kyle Stephens,L4687,M,63.4625420195914,68.08742399498922,72.84782985132794,77.33718794578486,81.96206992118267,247,172,135,70.02867822707113,190
Diego Reyna,A129799,B,63.43371423463845,68.42104029750196,72.96405063143551,78.395692423229,83.3830184860925,245,170,126,72.05085881996077,166
Loren Farinelli,A130292,A,63.41196744567738,68.08125505827807,71.91421463023974,77.41983028347951,82.08911789608023,252,179,135,71.36139091182388,175
Michael Beavers,A118318,A,63.325407679248805,68.02944217009053,71.82242363242368,77.437511151774,82.14154564261572,253,179,135,65.20788411951017,248
Jake Martens,A52987,M,63.04267255881197,67.60606798259336,72.30138526257066,76.73285883015616,81.29625425393756,253,177,137,71.14510973030167,178
Zachariah Watson,TY109052,B,63.02699002008938,67.7677608556594,71.99336963232977,77.24930252679947,81.99007336236949,253,179,135,68.33117420231571,213
Ben Hardt,L4900,M,62.96015092655743,68.34682507231693,74.50334968634891,79.12017336383592,84.5068475095954,235,160,119,79.99718575080729,75
